SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20222023,056,JEFFERSON,275,Jefferson County,082,Dixie Elementary,275082,056275082,210299000675,"",909,A1,318,2023,1218,3241,15146,2294,17440,22331
20222023,056,JEFFERSON,275,Jefferson County,083,Cochrane Elementary,275083,056275083,210299000676,"",909,A1,461,2160,1299,3459,14141,1957,16098,21191
20222023,056,JEFFERSON,275,Jefferson County,084,Western High,275084,056275084,210299000677,"",909,A1,887,2016,1386,3402,14796,2699,17495,22346
20222023,056,JEFFERSON,275,Jefferson County,086,Sanders Elementary,275086,056275086,210299000679,"",909,A1,447,2012,1229,3241,12744,2094,14838,19574
20222023,056,JEFFERSON,275,Jefferson County,087,Smyrna Elementary School,275087,056275087,210299000680,"",909,A1,490,1740,1253,2993,12304,2044,14348,18846
20222023,056,JEFFERSON,275,Jefferson County,090,Thomas Jefferson Middle,275090,056275090,210299000682,"",909,A1,926,2501,1333,3834,12850,2136,14986,20269
20222023,056,JEFFERSON,275,Jefferson County,091,Blue Lick Elementary,275091,056275091,210299000683,"",909,A1,447,1999,1564,3563,13358,2238,15596,20734
20222023,056,JEFFERSON,275,Jefferson County,092,Crums Lane Elementary,275092,056275092,210299000684,"",909,A1,385,1864,1632,3496,16250,2076,18326,23223
20222023,056,JEFFERSON,275,Jefferson County,094,Bowen Elementary,275094,056275094,210299000685,"",909,A1,700,1351,1097,2448,14204,2062,16266,20023
20222023,056,JEFFERSON,275,Jefferson County,095,Hite Elementary,275095,056275095,210299000686,"",909,A1,456,1686,1049,2735,13163,2073,15236,19281
20222023,056,JEFFERSON,275,Jefferson County,096,Norton Elementary,275096,056275096,210299000687,"",909,A1,734,909,1248,2157,13699,2114,15813,19279
20222023,056,JEFFERSON,275,Jefferson County,097,Shacklette Elementary,275097,056275097,210299000688,"",909,A1,301,3278,1520,4798,14291,2391,16682,23016
20222023,056,JEFFERSON,275,Jefferson County,099,Minors Lane Elementary,275099,056275099,210299000690,"",909,A1,337,2255,1773,4028,16724,2048,18772,24441
20222023,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000691,"",909,A1,950,2141,1726,3867,15232,2381,17613,23162
20222023,056,JEFFERSON,275,Jefferson County,102,Chancey Elementary,275102,056275102,210299001959,"",909,A1,566,1383,1260,2643,13699,1995,15694,19884
20222023,056,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,275103,056275103,210299000693,"",909,A1,397,1795,1661,3456,17809,2102,19911,24906
20222023,056,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,275104,056275104,210299000694,"",909,A1,432,1820,1585,3405,12796,2150,14946,19860
20222023,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000695,"",909,A1,1980,893,1331,2224,11661,2422,14083,17806
20222023,056,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,275106,056275106,210299000696,"",909,A1,321,2148,1223,3371,14848,2083,16931,21612
20222023,056,JEFFERSON,275,Jefferson County,107,Luhr Elementary,275107,056275107,210299000697,"",909,A1,543,1561,1396,2957,14377,2042,16419,20879
20222023,056,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,056275109,210299000699,"",909,A1,616,1060,1317,2377,13651,2077,15728,19551
20222023,056,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,056275110,210299001857,"",909,A6,15,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,056275115,210299000700,"",909,A1,397,2080,1284,3364,15208,2136,17344,23143
20222023,056,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,056275116,210299000701,"",909,A1,413,2437,1120,3557,14298,2124,16422,21553
20222023,056,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,056275117,210299000702,"",909,A1,499,1647,1162,2809,13342,2201,15543,19662
20222023,056,JEFFERSON,275,Jefferson County,119,Crosby Middle,275119,056275119,210299000703,"",909,A1,1041,883,1228,2111,12542,2065,14607,18120
20222023,056,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,056275121,210299000704,"",909,A1,511,1943,1259,3202,13504,1991,15495,20439
20222023,056,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,056275124,210299001935,"",909,A3,20,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,056275126,210299000706,"",909,A1,377,1406,1371,2777,13262,2182,15444,19906
20222023,056,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,275127,056275127,210299000707,"",909,A1,577,1809,1352,3161,12006,2033,14039,18616
20222023,056,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,056275128,210299000708,"",909,A1,423,2275,1393,3668,16922,2090,19012,24181
20222023,056,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,275129,056275129,210299001965,"",909,A5,139,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,275131,056275131,210299000710,"",909,A1,611,1131,1292,2423,12740,1971,14711,18443
20222023,056,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,056275133,210299000711,"",909,A1,1015,1629,1251,2880,12284,2390,14674,18969
20222023,056,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,056275134,210299000712,"",909,A1,420,2065,1503,3568,14842,2311,17153,22030
20222023,056,JEFFERSON,275,Jefferson County,138,Louisville Day,275138,056275138,210299000713,"",909,A6,,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,056275144,210299001427,"",909,A1,1080,2177,1274,3451,13398,2026,15424,20274
20222023,056,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,056275145,210299000716,"",909,A1,615,1605,1459,3064,11961,2062,14023,18562
20222023,056,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,056275146,210299000717,"",909,A1,579,1140,1097,2237,13646,2029,15675,19382
20222023,056,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,056275147,210299000718,"",909,A1,433,2329,1583,3912,11934,2002,13936,20493
20222023,056,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,056275149,210299000719,"",909,A1,510,1777,1130,2907,10970,2092,13062,17456
20222023,056,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,056275155,210299002026,"",909,A1,2354,1532,1395,2927,11695,2056,13751,18025
20222023,056,JEFFERSON,275,Jefferson County,156,Dunn Elementary,275156,056275156,210299000722,"",909,A1,485,757,1172,1929,13987,2019,16006,19245
20222023,056,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,056275162,210299000724,"",909,A1,713,1874,1402,3276,15948,2166,18114,22854
20222023,056,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,056275163,210299000725,"",909,A1,479,1389,1557,2946,13930,2059,15989,20244
20222023,056,JEFFERSON,275,Jefferson County,164,Conway Middle,275164,056275164,210299000726,"",909,A1,723,2140,1291,3431,13050,2222,15272,20191
20222023,056,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,056275165,210299002027,"",909,A1,728,705,1191,1896,15647,2386,18033,25855
20222023,056,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,056275166,210299000727,"",909,A1,696,1416,1308,2724,13237,2028,15265,20442
20222023,056,JEFFERSON,275,Jefferson County,167,Carrithers Middle,275167,056275167,210299000728,"",909,A1,588,2123,1093,3216,13129,2108,15237,19925
20222023,056,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,275175,056275175,210299002421,"",909,A1,301,2775,1077,3852,13477,2292,15769,20930
20222023,056,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,275179,056275179,210299000730,"",909,A1,1171,1589,1213,2802,13300,2376,15676,34580
20222023,056,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,275182,056275182,210299000731,"",909,A1,331,2813,1484,4297,18126,2160,20286,26184
20222023,056,JEFFERSON,275,Jefferson County,183,Binet School,275183,056275183,210299000732,"",909,A3,40,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,056275185,210299000733,"",909,A1,333,2581,1330,3911,19623,2472,22095,27625
20222023,056,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,056275186,210299002180,"",909,A5,1039,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,275191,056275191,210299002458,"",909,A5,563,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,056275193,210299001492,"",909,A6,70,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,"",909,A1,1903,772,1215,1987,11468,2215,13683,17810
20222023,056,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,056275201,210299002121,"",909,A5,383,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,056275202,210299002412,"",909,A5,220,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299002197,"",909,A1,738,1164,1049,2213,12499,2035,14534,18057
20222023,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299002187,"",909,A1,734,1212,1064,2276,13196,2093,15289,18875
20222023,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299002190,"",909,A1,1004,1677,1421,3098,12029,2172,14201,18691
20222023,056,JEFFERSON,275,Jefferson County,220,Bellewood,275220,056275220,210299002394,"",909,A6,5,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,056275221,210299002399,"",909,A6,12,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,056275222,210299002499,"",909,A4,0,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,056275225,210299000737,"",909,A1,524,1058,1128,2186,13899,2046,15945,19580
20222023,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000739,"",909,A1,281,2530,1373,3903,20238,2114,22352,29278
20222023,056,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,056275243,210299000740,"",909,A1,288,3308,1430,4738,18234,2118,20352,27031
20222023,056,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,056275250,210299000741,"",909,A1,409,1195,1096,2291,15802,2082,17884,21806
20222023,056,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,056275260,210299000742,"",909,A1,464,868,1247,2115,14459,2494,16953,22379
20222023,056,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,056275270,210299000745,"",909,A1,593,2105,1116,3221,11567,1984,13551,18557
20222023,056,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,056275290,210299000747,"",909,A1,320,3472,1490,4962,18980,2072,21052,27650
20222023,056,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,056275300,210299000748,"",909,A1,382,2494,1395,3889,13382,2143,15525,37092
20222023,056,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,056275320,210299000750,"",909,A1,779,1468,1197,2665,13137,2017,15154,19275
20222023,056,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,056275323,210299000751,"",909,A1,336,2099,1272,3371,15355,2151,17506,22186
20222023,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000752,"",909,A1,441,1769,1252,3021,15575,2156,17731,22406
20222023,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,"",909,A1,1071,1893,1423,3316,14483,2660,17143,21856
20222023,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000754,"",909,A1,920,1123,1060,2183,11707,2011,13718,18850
20222023,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,210299002430,"",909,A1,562,1578,1197,2775,13019,2113,15132,19216
20222023,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,"",909,A1,206,2829,1439,4268,22060,2598,24658,30726
20222023,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000760,"",909,A1,870,834,1339,2173,13498,2141,15639,19543
20222023,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000762,"",909,A1,309,2995,1515,4510,13838,2358,16196,22369
20222023,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000763,"",909,A1,1332,935,1087,2022,11876,2061,13937,17353
20222023,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000764,"",909,A1,623,1578,1369,2947,10944,1971,12915,17296
20222023,056,JEFFERSON,275,Jefferson County,456,Ackerly,275456,056275456,210299001859,"",909,A6,5,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,056275458,210299001860,"",909,A3,20,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,463,Jefferson Regional Juvenile Detention Ce,275463,056275463,210299001082,"",909,A6,3,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,275465,056275465,210299001941,"",909,A3,3,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000769,"",909,A1,716,1661,1063,2724,11193,2002,13195,21304
20222023,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000770,"",909,A1,253,3761,1414,5175,17109,2372,19481,26557
20222023,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000771,"",909,A1,247,2215,1453,3668,17841,2490,20331,25693
20222023,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000772,"",909,A1,572,1301,1168,2469,13964,2052,16016,19981
20222023,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000775,"",909,A1,444,1977,1110,3087,11945,2016,13961,18587
20222023,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000776,"",909,A1,571,1925,1232,3157,13560,2154,15714,20614
20222023,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,"",909,A1,516,2063,1188,3251,20072,2825,22897,29182
20222023,056,JEFFERSON,275,Jefferson County,610,Shelby Academy,275610,056275610,210299000780,"",909,A1,454,2311,1761,4072,13808,2501,16309,22101
20222023,056,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,056275620,210299000781,"",909,A1,522,2374,1847,4221,14820,2226,17046,22779
20222023,056,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,056275660,210299000783,"",909,A1,421,1787,1619,3406,13722,1946,15668,20572
20222023,056,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,056275680,210299000784,"",909,A1,533,1770,1485,3255,12849,1999,14848,20240
20222023,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000785,"",909,A1,635,1276,1643,2919,13330,2263,15593,34784
20222023,056,JEFFERSON,275,Jefferson County,720,Kennedy Elementary,275720,056275720,210299000786,"",909,A1,445,1694,1474,3168,13489,2170,15659,20671
20222023,056,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,056275730,210299001425,"",909,A1,593,1578,1206,2784,15236,2008,17244,21486
20222023,056,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,056275768,210299001943,"",909,A6,23,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,056275769,210299001946,"",909,A6,34,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,056275784,210299001613,"",909,A6,137,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,800,Grace M. James Academy of Excellence,275800,056275800,210299002507,"",909,A5,352,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,917,Churchill Park School,275917,056275917,210299000789,"",909,A3,80,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,919,George Unseld Early Childhood Center,275919,056275919,210299002376,"",909,A4,0,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource Center,275920,056275920,210299001447,"",909,A3,34,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,951,Pathfinder School of Innovation,275951,056275951,210299001947,"",909,A5,1846,,,,,,,
20222023,067,LETCHER,276,Jenkins Independent,"",---District Total---,276,"","",KVEC,904,"",438,2620,1575,4195,10160,3840,14000,20181
20222023,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,A1,438,4195,1575,5771,12780,5415,18196,20181
20222023,057,JESSAMINE,281,Jessamine County,"",---District Total---,281,"","",CKEC,901,"",8102,1288,760,2048,10805,1920,12725,16845
20222023,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,CKEC,901,A1,531,1696,774,2470,11856,1615,13107,16348
20222023,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,A1,1303,1084,755,1839,17109,3308,20052,23197
20222023,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,A1,1127,1268,769,2037,19237,4025,22898,26077
20222023,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,CKEC,901,A1,593,1970,912,2882,17888,1929,19452,22701
20222023,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,CKEC,901,A5,159,,,,,,,
20222023,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,CKEC,901,A2,,,,,,,,
20222023,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,CKEC,901,A1,936,1187,715,1902,9989,1872,11497,14628
20222023,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,CKEC,901,A1,891,1035,730,1765,10182,1706,11524,14761
20222023,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,CKEC,901,A6,8,,,,,,,
20222023,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,CKEC,901,A1,528,1278,837,2115,11586,1612,12834,16160
20222023,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,CKEC,901,A1,468,1957,792,2749,13334,1567,14536,17795
20222023,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,CKEC,901,A1,537,1348,760,2108,11723,1409,12768,15996
20222023,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,CKEC,901,A1,533,1746,800,2545,11775,1520,12930,16177
20222023,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,CKEC,901,A1,488,1528,827,2355,11238,1790,12664,15949
20222023,058,JOHNSON,285,Johnson County,"",---District Total---,285,"","",KEDC,903,"",3207,1857,829,2686,9760,2083,11844,17205
20222023,058,JOHNSON,285,Johnson County,050,Johnson County Eagle Academy,285050,058285050,210306001615,KEDC,903,A5,230,,,,,,,
20222023,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,KEDC,903,A1,445,1980,509,2489,10892,2446,13338,16699
20222023,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,KEDC,903,A1,313,2015,460,2474,10803,2060,12863,16254
20222023,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,KEDC,903,A1,191,2367,594,2961,11723,2370,14094,17988
20222023,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,A1,905,1249,595,1844,11308,3575,14883,23978
20222023,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,KEDC,903,A1,378,2280,383,2664,8861,1990,10850,14349
20222023,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,KEDC,903,A1,376,2129,355,2484,8591,1823,10415,13847
20222023,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,KEDC,903,A1,369,2668,388,3056,9193,2104,11297,15241
20222023,059,KENTON,291,Kenton County,"",---District Total---,291,"","",NKCES,905,"",13895,563,283,846,9982,1776,11758,17517
20222023,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,NKCES,905,A1,624,833,167,999,11061,1572,12634,18426
20222023,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,NKCES,905,A1,872,572,381,953,10777,1589,12365,18053
20222023,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,NKCES,905,A1,512,703,202,905,10349,1606,11955,17609
20222023,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,A1,1561,254,190,444,8842,2054,10896,16048
20222023,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,NKCES,905,A1,522,564,158,722,10235,1657,11892,17274
20222023,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,NKCES,905,A1,617,723,215,937,9878,1654,11533,17204
20222023,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,NKCES,905,A6,8,,,,,,,
20222023,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,NKCES,905,A1,459,1042,267,1309,10989,1691,12680,18760
20222023,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,NKCES,905,A1,302,956,223,1179,10691,1765,12456,18491
20222023,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,NKCES,905,A1,440,746,174,920,11377,1626,13003,18752
20222023,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,A1,1872,351,191,543,8926,1995,10920,16197
20222023,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,NKCES,905,A1,473,917,226,1143,10186,1642,11828,17761
20222023,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,NKCES,905,A1,1058,332,195,527,8529,1315,9844,15086
20222023,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,NKCES,905,A1,859,715,250,965,8066,1688,9754,15478
20222023,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,NKCES,905,A1,624,389,227,615,10010,1602,11611,16988
20222023,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,A1,1097,336,231,568,9318,1963,11281,16570
20222023,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,NKCES,905,A1,1390,526,680,1205,9670,1559,11229,17161
20222023,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,A1,605,700,245,945,9721,1449,11170,16897
20222023,060,KNOTT,295,Knott County,"",---District Total---,295,"","",KVEC,904,"",2045,1671,1468,3140,10804,4752,15557,20566
20222023,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,A1,193,1142,923,2065,11692,2705,14397,16462
20222023,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,A1,360,884,695,1580,11820,2414,14234,15813
20222023,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,A1,185,2113,731,2843,10487,3107,13594,16437
20222023,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,A1,186,1640,885,2526,11935,2598,14533,17059
20222023,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,A1,402,1461,2408,3869,11138,5916,17054,20924
20222023,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,A1,150,1896,789,2685,10185,2974,13159,15843
20222023,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,KVEC,904,A1,569,2305,2088,4393,9484,7714,17199,21592
20222023,061,KNOX,301,Knox County,"",---District Total---,301,"","",SESC,907,"",3744,2251,921,3171,10442,2516,12958,18689
20222023,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,"",SESC,907,A1,463,1773,874,2649,8411,1683,10092,15127
20222023,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,SESC,907,A6,26,,,,,,,
20222023,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,SESC,907,A1,426,1938,1554,3493,10205,2443,12650,18543
20222023,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,"",SESC,907,A1,440,3172,825,3998,10842,3373,14214,20628
20222023,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,SESC,907,A1,337,2378,723,3101,9888,1763,11652,17158
20222023,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,SESC,907,A6,34,,,,,,,
20222023,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,SESC,907,A5,58,,,,,,,
20222023,061,KNOX,301,Knox County,155,Knox Inspire Academy,301155,061301155,210315002449,SESC,907,A5,94,,,,,,,
20222023,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,SESC,907,A1,129,2669,641,3310,12998,2849,15848,21858
20222023,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,SESC,907,A1,183,1843,739,2583,10774,2492,13265,18048
20222023,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,SESC,907,A1,284,2199,567,2764,9626,2262,11887,17076
20222023,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,SESC,907,A1,238,1896,625,2521,10180,1837,12016,16904
20222023,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,A1,726,2145,783,2928,9275,3159,12434,17695
20222023,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,SESC,907,A1,306,1728,1063,2789,8894,1450,10344,15473
20222023,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,"",SESC,907,A2,,,,,,,,
20222023,062,LARUE,305,LaRue County,"",---District Total---,305,"","",GRREC,902,"",2324,903,610,1513,9967,1926,11892,15194
20222023,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,GRREC,902,A4,0,,,,,,,
20222023,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,GRREC,902,A1,460,1124,557,1681,9643,1632,11275,14657
20222023,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,GRREC,902,A1,548,1108,686,1794,9901,1600,11503,15018
20222023,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,A1,740,493,322,815,9633,2251,11884,14435
20222023,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,GRREC,902,A1,536,636,403,1039,9381,1656,11039,13752
